Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Jose Enrique Angulo,0.23,0.18,42.31,2.0,0.0,0.0,0.45,0.09,0.0,0.32,0.0,0.18,0.14,0.09,10.55,76.72,4.36,80.0,0.0,0.05,0.0,0.0,0.36,0.05,0.05,0.0,27.27,33.6,0.55,1.18,22,2,4,Ecuador Serie A,3
Alexis Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,26.6,75.19,0.8,30.23,2.4,0.4,0.6,0.2,0.8,0.4,0.0,0.0,100.0,66.67,0.2,0.0,5,1,1,Ecuador Serie A,3
Franklin Guerra,0.03,0.0,100.0,0.31,0.0,0.0,0.86,1.03,0.0,4.31,0.03,0.17,0.03,0.0,44.9,85.87,2.79,56.92,0.0,0.34,0.0,0.0,1.07,0.07,0.28,0.0,57.73,55.74,0.59,1.21,29,3,2,Ecuador Serie A,3
Cristhian Solano,0.23,0.13,57.14,1.83,0.03,0.0,1.33,0.5,0.0,0.13,0.0,0.43,0.1,0.1,19.73,73.14,5.67,51.43,0.0,0.07,0.0,0.0,0.73,0.3,0.1,0.0,40.68,54.11,1.93,0.87,30,1,3,Ecuador Serie A,3
Diego Ledesma,0.27,0.12,27.27,1.46,0.15,0.0,0.19,0.08,0.0,0.65,0.0,0.31,0.04,0.04,8.0,72.6,2.46,57.14,0.0,0.04,0.0,0.0,0.96,0.12,0.12,0.0,27.66,37.96,1.19,1.08,26,2,4,Ecuador Serie A,3
Nicolas Sottile,0.0,0.0,40.0,1.5,0.0,0.0,2.75,0.5,0.0,1.25,0.0,1.0,0.0,0.0,37.0,68.92,5.0,52.38,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.0,66.67,54.35,1.0,2.5,4,2,3,Ecuador Serie A,3
Caín Fara,0.0,0.0,50.0,0.5,0.0,0.0,2.25,1.67,0.0,2.92,0.0,0.75,0.0,0.0,34.33,74.51,4.83,39.47,0.0,0.42,0.0,0.0,0.75,0.25,0.42,0.0,54.17,53.21,1.25,2.0,12,2,2,Ecuador Serie A,3
Nixon Molina,0.13,0.0,65.0,1.17,0.0,0.0,0.43,0.43,0.0,0.61,0.0,0.35,0.0,0.0,19.0,76.2,6.78,46.27,0.0,0.09,0.0,0.0,0.39,0.0,0.09,0.0,42.86,56.56,1.74,0.65,23,2,3,Ecuador Serie A,3
Elvis Patta,0.03,0.07,27.78,0.77,0.0,0.0,1.27,1.03,0.0,0.6,0.0,0.4,0.2,0.07,24.63,70.5,7.1,44.0,0.0,0.27,0.0,0.0,0.8,0.1,0.07,0.0,28.13,48.17,0.9,0.8,30,3,3,Ecuador Serie A,3
Alan Minda,0.17,0.0,53.85,0.5,0.0,0.0,0.0,0.33,0.0,0.17,0.0,0.33,0.0,0.0,8.67,82.69,3.17,80.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,33.33,51.85,1.0,0.17,6,1,3,Ecuador Serie A,3
Tomás Oneto,0.07,0.0,100.0,0.14,0.0,0.0,1.14,1.0,0.0,2.79,0.0,0.21,0.0,0.0,35.36,85.45,2.79,60.19,0.0,0.29,0.0,0.0,1.5,0.07,0.21,0.0,69.23,66.67,0.57,0.71,14,2,2,Ecuador Serie A,3
Thiago Serpa,0.0,0.0,100.0,0.07,0.0,0.0,1.71,1.07,0.0,0.5,0.0,0.36,0.14,0.0,34.36,87.94,3.86,53.13,0.0,0.07,0.0,0.0,1.21,0.14,0.14,0.0,50.0,64.71,1.07,1.14,14,1,3,Ecuador Serie A,3
Sergio Gonzalez,0.2,0.2,50.0,1.9,0.07,0.0,0.67,0.17,0.0,0.33,0.0,0.5,0.17,0.1,16.07,71.78,4.6,46.81,0.0,0.1,0.0,0.0,1.13,0.17,0.17,0.0,46.97,46.4,1.23,1.0,30,2,4,Ecuador Serie A,3
Edison Caicedo,0.05,0.0,72.73,0.75,0.05,0.0,1.9,0.55,0.1,0.85,0.0,1.1,0.0,0.0,33.1,85.5,4.35,67.33,0.0,0.3,0.0,0.0,0.8,0.2,0.25,0.05,45.45,57.76,1.85,1.35,20,3,3,Ecuador Serie A,3
Jordan Rezabala,0.1,0.14,54.35,1.19,0.1,0.0,1.0,0.57,0.0,0.1,0.0,0.62,0.1,0.05,25.33,82.14,7.29,65.52,0.0,0.05,0.0,0.0,0.81,0.14,0.19,0.05,46.88,56.88,3.0,0.71,21,1,3,Ecuador Serie A,3
Gabriel Cortez,0.21,0.04,40.91,1.5,0.0,0.0,0.13,0.08,0.0,0.04,0.0,0.21,0.0,0.17,16.04,77.4,5.04,68.97,0.0,0.04,0.0,0.0,0.54,0.04,0.21,0.0,50.0,40.51,0.58,0.29,24,2,3,Ecuador Serie A,3
Jhon Cifuente,0.39,0.14,40.0,1.57,0.0,0.0,0.04,0.0,0.0,0.25,0.0,0.14,0.14,0.07,7.18,69.65,2.21,69.23,0.0,0.0,0.0,0.0,0.54,0.04,0.14,0.0,43.75,27.27,0.21,0.68,28,3,4,Ecuador Serie A,3
Jerry Parrales,0.04,0.0,64.29,1.08,0.0,0.0,1.48,1.76,0.08,3.2,0.04,1.08,0.08,0.08,26.2,64.73,4.8,37.91,0.0,0.16,0.0,0.0,1.32,0.12,0.56,0.0,62.0,53.93,1.04,1.32,25,2,2,Ecuador Serie A,3
Jhojan Julio,0.15,0.11,50.0,1.37,0.0,0.0,1.04,0.15,0.0,0.19,0.0,0.3,0.3,0.11,25.74,82.88,10.37,60.61,0.0,0.11,0.0,0.0,0.41,0.04,0.19,0.0,45.0,40.17,1.11,2.19,27,2,3,Ecuador Serie A,3
Bryan García,0.0,0.14,57.14,1.57,0.0,0.0,2.57,0.43,0.0,0.14,0.0,0.86,0.0,0.0,32.0,84.38,9.71,50.0,0.0,0.29,0.0,0.0,0.43,0.0,0.14,0.0,66.67,54.39,0.43,1.0,7,1,3,Ecuador Serie A,3
Alexis Rodríguez,0.17,0.23,44.0,1.63,0.0,0.0,0.63,0.2,0.0,0.3,0.0,0.4,0.13,0.17,11.6,73.56,3.53,38.46,0.0,0.0,0.0,0.0,0.7,0.17,0.23,0.0,29.82,42.46,0.97,0.8,30,2,4,Ecuador Serie A,3
Jan Hurtado,0.3,0.2,25.0,1.0,0.2,0.0,0.3,0.0,0.0,0.7,0.0,0.1,0.2,0.1,2.6,76.92,0.8,100.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,50.0,48.72,0.5,0.6,10,1,4,Ecuador Serie A,3
Jhon Ontaneda,0.0,0.07,50.0,0.41,0.0,0.0,1.67,1.48,0.0,4.3,0.0,0.7,0.04,0.04,39.04,79.13,3.67,46.63,0.0,0.19,0.0,0.0,1.41,0.19,0.41,0.0,64.18,59.89,0.52,0.78,27,2,2,Ecuador Serie A,3
Dennis Corozo,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.15,0.0,0.0,0.0,0.0,17.38,55.31,0.62,42.44,2.62,0.46,0.15,0.0,1.23,0.08,0.0,0.0,50.0,66.67,0.0,0.0,13,3,1,Ecuador Serie A,3
Agustín Rodríguez,0.3,0.0,0.0,1.1,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,6.5,63.08,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,50.0,38.24,0.5,0.4,10,2,4,Ecuador Serie A,3
Juan Ruiz Gómez,0.14,0.0,45.45,1.31,0.03,0.0,1.14,0.93,0.03,0.55,0.0,0.66,0.07,0.07,27.69,77.09,8.24,45.45,0.0,0.21,0.0,0.0,0.83,0.17,0.21,0.0,31.58,50.7,1.52,0.72,29,2,3,Ecuador Serie A,3
Gabriel Achilier,0.07,0.0,75.0,0.52,0.03,0.0,1.07,0.9,0.07,2.66,0.0,0.28,0.0,0.0,37.14,78.92,3.0,44.44,0.0,0.31,0.0,0.0,0.9,0.28,0.34,0.0,72.37,67.44,0.83,0.93,29,3,2,Ecuador Serie A,3
Eber Caicedo,0.2,0.1,25.0,0.9,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.0,5.0,60.0,1.5,33.33,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,50.0,45.83,0.9,1.1,10,3,4,Ecuador Serie A,3
Juan Anangonó,0.27,0.09,66.67,1.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.18,0.0,6.27,69.57,1.82,100.0,0.0,0.0,0.0,0.0,0.45,0.27,0.0,0.0,29.63,36.96,0.64,0.55,11,3,4,Ecuador Serie A,3
Joao Quinones,0.0,0.0,50.0,1.09,0.0,0.0,0.91,0.55,0.0,4.91,0.0,0.45,0.0,0.0,25.27,76.26,1.64,46.67,0.0,0.36,0.0,0.0,0.91,0.09,0.55,0.0,51.72,50.0,0.73,1.27,11,1,2,Ecuador Serie A,3
Byron Angulo,0.18,0.04,61.54,1.39,0.0,0.0,0.64,0.36,0.0,0.18,0.0,0.25,0.07,0.07,14.21,73.12,3.86,62.16,0.0,0.0,0.0,0.0,0.46,0.0,0.11,0.0,63.89,56.55,0.79,0.39,28,2,3,Ecuador Serie A,3
Robert Burbano,0.14,0.1,48.78,1.1,0.0,0.0,0.76,0.72,0.03,0.17,0.0,0.59,0.03,0.03,30.24,80.84,9.34,66.67,0.0,0.21,0.0,0.0,0.9,0.28,0.14,0.0,25.0,42.31,1.0,1.0,29,2,3,Ecuador Serie A,3
Jorge Ordóñez,0.33,0.08,52.0,2.29,0.0,0.0,0.42,0.04,0.0,0.08,0.0,0.08,0.13,0.08,11.13,70.04,3.67,40.0,0.0,0.13,0.0,0.0,0.88,0.08,0.25,0.04,46.25,46.59,0.92,0.79,24,2,3,Ecuador Serie A,3
Bryan Ramirez,0.0,0.08,60.0,0.44,0.0,0.0,0.68,0.8,0.04,0.8,0.0,0.12,0.16,0.04,29.6,87.3,7.96,70.69,0.0,0.28,0.0,0.0,0.24,0.08,0.08,0.0,56.52,48.7,0.56,0.76,25,1,2,Ecuador Serie A,3
Ángel Gracia,0.0,0.0,100.0,1.67,0.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,22.67,82.35,4.0,60.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,66.67,72.73,0.33,0.0,3,3,2,Ecuador Serie A,3
Andrés Sánchez,0.0,0.0,100.0,0.25,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,7.63,85.25,4.13,80.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,64.29,0.25,0.38,8,2,3,Ecuador Serie A,3
Jorge Gongora,0.0,0.05,50.0,0.27,0.0,0.0,2.41,1.55,0.0,0.95,0.0,1.05,0.0,0.0,38.0,83.49,6.09,59.48,0.0,0.18,0.0,0.0,1.82,0.18,0.23,0.05,33.33,57.07,1.73,1.32,22,3,3,Ecuador Serie A,3
Cristian García,0.0,0.0,77.78,0.23,0.0,0.0,3.0,1.0,0.08,2.15,0.0,0.92,0.04,0.0,28.04,71.47,4.92,44.32,0.0,0.31,0.0,0.0,0.96,0.15,0.38,0.04,62.86,54.77,1.0,2.65,26,2,3,Ecuador Serie A,3
Matías Fernández,0.0,0.0,38.46,0.3,0.0,0.0,0.45,0.4,0.05,0.6,0.0,0.1,0.15,0.15,31.7,81.7,9.55,66.13,0.0,0.25,0.0,0.0,0.8,0.05,0.15,0.05,33.33,48.21,0.55,0.55,20,2,3,Ecuador Serie A,3
Luca Sosa,0.07,0.0,0.0,0.31,0.03,0.0,0.97,0.76,0.03,3.34,0.0,0.14,0.14,0.07,42.14,77.74,2.62,45.03,0.0,0.34,0.0,0.0,1.0,0.1,0.17,0.0,57.81,60.9,0.55,0.69,29,2,2,Ecuador Serie A,3
Elian Carabali,0.33,0.0,0.0,1.33,0.08,0.0,0.42,0.0,0.0,0.08,0.0,0.0,0.08,0.08,4.5,72.22,1.17,42.86,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,11.11,37.5,0.5,0.42,12,1,3,Ecuador Serie A,3
Sebastián González,0.05,0.09,40.0,1.09,0.0,0.0,0.77,0.32,0.0,0.05,0.0,0.18,0.23,0.05,25.59,86.32,7.18,72.22,0.0,0.14,0.0,0.0,0.09,0.14,0.14,0.0,66.67,46.25,0.36,0.68,22,1,3,Ecuador Serie A,3
Joseph Espinoza,0.0,0.0,88.89,0.53,0.0,0.0,1.0,0.47,0.0,0.47,0.0,0.42,0.05,0.0,39.05,85.44,4.26,56.32,0.0,0.16,0.0,0.0,0.47,0.0,0.16,0.0,53.85,57.32,0.68,0.68,19,1,3,Ecuador Serie A,3
Luis Castillo,0.0,0.0,50.0,0.55,0.0,0.0,1.09,0.91,0.0,0.91,0.0,0.55,0.18,0.09,12.55,73.19,2.36,28.0,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,66.67,54.24,0.64,0.91,11,1,2,Ecuador Serie A,3
Victor Mendoza,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.63,0.0,0.0,0.0,0.0,18.75,61.33,1.0,41.67,3.13,0.25,0.5,0.13,1.38,0.25,0.13,0.0,66.67,85.71,0.25,0.0,8,2,1,Ecuador Serie A,3
Leonai Souza de Almeida,0.0,0.0,57.14,0.21,0.0,0.0,2.29,1.5,0.0,0.67,0.0,0.71,0.04,0.0,36.46,85.83,5.75,71.43,0.0,0.25,0.0,0.0,1.08,0.13,0.25,0.04,50.0,51.87,1.67,2.21,24,2,3,Ecuador Serie A,3
Dennis Quintero,0.0,0.0,57.14,0.6,0.0,0.0,0.8,1.36,0.08,4.44,0.0,0.4,0.04,0.04,28.08,74.22,1.6,43.59,0.0,0.28,0.0,0.0,1.0,0.08,0.24,0.0,59.65,59.73,1.28,0.92,25,2,2,Ecuador Serie A,3
Kelvin Osorio,0.0,0.0,71.43,0.6,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.3,0.1,0.2,14.7,77.55,5.1,71.43,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,40.0,48.28,0.2,0.7,10,2,3,Ecuador Serie A,3
Jesús Trindade,0.07,0.0,60.0,0.53,0.0,0.0,1.67,0.6,0.0,0.73,0.0,0.47,0.0,0.07,33.93,81.14,5.87,60.29,0.0,0.27,0.0,0.0,0.8,0.07,0.2,0.0,63.64,52.86,0.13,0.87,15,2,3,Ecuador Serie A,3
Juan Nazareno,0.0,0.0,100.0,0.0,0.0,0.0,0.33,0.5,0.0,0.33,0.0,0.33,0.17,0.0,15.0,83.33,4.5,20.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,63.16,1.33,0.33,6,2,3,Ecuador Serie A,3
Wilman Pabón,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,16.3,74.85,1.1,48.05,2.8,0.2,0.4,0.0,1.2,0.1,0.1,0.1,66.67,60.0,0.1,0.1,10,2,1,Ecuador Serie A,3
Francisco Gatti,0.08,0.0,40.0,1.5,0.0,0.0,0.25,0.08,0.0,0.17,0.0,0.25,0.08,0.08,12.17,76.71,3.17,38.46,0.0,0.0,0.0,0.0,0.42,0.08,0.25,0.0,36.36,48.78,0.92,0.5,12,2,3,Ecuador Serie A,3
Rolando David Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,1.03,0.03,0.0,0.0,0.0,27.8,70.86,1.57,48.21,2.43,0.3,0.27,0.0,0.9,0.3,0.13,0.0,100.0,95.0,0.3,0.03,30,2,1,Ecuador Serie A,3
Leonel Quiñónez,0.04,0.0,25.0,0.83,0.0,0.62,0.57,0.74,0.0,1.04,0.0,0.3,0.04,0.0,33.0,82.35,5.78,50.39,0.0,0.3,0.0,0.0,0.52,0.17,0.17,0.0,71.43,53.09,0.39,0.65,23,2,2,Ecuador Serie A,3
Facundo Rivero,0.14,0.0,25.0,0.86,0.0,1.19,1.57,1.38,0.1,2.67,0.0,0.62,0.05,0.05,27.52,71.11,2.9,50.63,0.0,0.19,0.0,0.0,1.14,0.14,0.29,0.05,77.78,58.41,0.52,1.1,21,2,2,Ecuador Serie A,3
Christian Ortíz,0.04,0.0,48.15,1.08,0.0,0.0,1.08,0.72,0.04,0.12,0.0,0.32,0.08,0.08,17.6,72.27,4.32,52.5,0.0,0.04,0.0,0.0,0.72,0.0,0.12,0.0,52.38,50.0,1.0,1.16,25,3,3,Ecuador Serie A,3
David Noboa,0.05,0.05,83.33,0.68,0.0,0.0,1.47,0.53,0.0,0.79,0.0,0.79,0.0,0.0,21.84,82.41,3.21,59.02,0.0,0.16,0.0,0.0,0.37,0.11,0.16,0.0,65.22,52.83,0.42,1.05,19,2,3,Ecuador Serie A,3
Angel Quiñonez,0.29,0.12,50.0,1.53,0.0,0.0,0.18,0.06,0.0,0.18,0.0,0.18,0.0,0.0,8.53,66.9,3.12,22.22,0.0,0.06,0.0,0.0,0.47,0.0,0.12,0.0,40.35,37.63,0.29,0.71,17,2,4,Ecuador Serie A,3
Arián Pucheta,0.0,0.0,100.0,0.13,0.0,0.0,1.61,1.7,0.0,3.83,0.0,0.52,0.04,0.04,27.26,73.21,2.3,47.49,0.0,0.26,0.0,0.0,0.83,0.17,0.22,0.04,56.76,62.61,0.48,0.61,23,2,2,Ecuador Serie A,3
Esteban Davila,0.15,0.08,25.0,0.88,0.04,0.0,0.96,0.31,0.0,0.46,0.0,0.27,0.04,0.08,12.92,77.08,2.23,36.67,0.0,0.0,0.0,0.0,0.35,0.15,0.12,0.0,41.94,51.45,1.19,1.15,26,2,3,Ecuador Serie A,3
Renny Jaramillo,0.04,0.0,43.75,0.71,0.0,0.0,2.07,1.39,0.0,1.36,0.0,1.14,0.11,0.11,29.39,78.13,5.04,39.02,0.0,0.29,0.0,0.0,0.93,0.11,0.32,0.0,34.09,41.47,0.36,1.39,28,2,3,Ecuador Serie A,3
Marcos Andrés López,0.03,0.03,61.54,0.47,0.0,0.0,1.57,0.9,0.0,1.37,0.0,0.73,0.07,0.03,35.23,79.47,7.03,43.75,0.0,0.33,0.0,0.0,0.9,0.27,0.07,0.0,38.89,54.17,0.93,0.6,30,2,2,Ecuador Serie A,3
Kevin Rodriguez,0.25,0.06,51.43,2.06,0.0,0.0,0.06,0.0,0.0,0.25,0.0,0.19,0.06,0.0,7.56,81.82,3.31,80.0,0.0,0.0,0.0,0.0,0.56,0.06,0.19,0.0,57.14,47.01,1.5,0.88,16,1,4,Ecuador Serie A,3
Anderson Naula,0.1,0.1,40.91,1.03,0.03,0.0,1.13,0.53,0.0,0.33,0.0,0.57,0.0,0.03,19.7,74.28,5.6,44.44,0.0,0.03,0.0,0.0,0.97,0.17,0.1,0.0,39.71,51.69,2.37,0.8,30,2,4,Ecuador Serie A,3
David Ribeiro Pereira,0.0,0.0,60.0,1.0,0.0,0.0,1.57,0.14,0.0,0.14,0.0,0.29,0.14,0.14,14.29,78.0,4.14,83.33,0.0,0.0,0.0,0.0,0.43,0.29,0.14,0.0,36.36,56.52,1.14,0.86,7,2,3,Ecuador Serie A,3
Joel Quintero,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,1,2,2,Ecuador Serie A,3
Byron Mina,0.0,0.25,33.33,1.0,0.0,0.0,2.25,1.25,0.0,1.5,0.0,0.25,0.0,0.0,8.0,56.25,1.25,33.33,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,50.0,56.67,1.5,1.75,4,3,2,Ecuador Serie A,3
Aubrey David,0.0,0.0,0.0,0.67,0.0,0.0,0.83,0.67,0.0,2.17,0.0,0.0,0.0,0.0,29.67,85.96,0.67,56.0,0.0,0.33,0.0,0.0,0.83,0.0,0.0,0.0,70.0,62.5,0.5,0.67,6,3,2,Ecuador Serie A,3
Ethan Minda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,77.14,0.0,20.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1,1,1,Ecuador Serie A,3
Johan Lara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,73.68,2.0,37.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,1,Ecuador Serie A,3
Rooney Troya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,88.24,3.5,100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,75.0,0.0,0.5,2,1,3,Ecuador Serie A,3
Jair Castillo,0.0,0.0,75.0,0.33,0.0,0.0,0.83,0.0,0.0,0.17,0.0,0.33,0.0,0.0,10.33,79.03,3.83,40.0,0.0,0.17,0.0,0.0,0.17,0.17,0.0,0.0,0.0,53.33,0.0,0.0,6,2,3,Ecuador Serie A,3
Janner Corozo,0.15,0.11,26.67,1.26,0.07,0.0,1.15,0.22,0.0,0.11,0.0,0.3,0.11,0.11,14.81,66.5,3.93,39.29,0.0,0.0,0.0,0.0,0.7,0.04,0.07,0.04,53.06,47.81,1.48,1.07,27,2,3,Ecuador Serie A,3
Carlos Arboleda,0.08,0.0,57.89,1.12,0.0,0.0,0.65,0.46,0.0,0.58,0.0,0.35,0.08,0.12,17.65,67.32,4.15,40.22,0.0,0.08,0.0,0.0,0.73,0.08,0.19,0.04,33.33,40.8,0.62,1.38,26,3,3,Ecuador Serie A,3
Richard Calderón,0.12,0.0,41.67,1.76,0.04,0.21,0.64,0.44,0.0,0.2,0.0,0.56,0.0,0.08,20.4,77.65,4.88,67.71,0.0,0.04,0.0,0.0,0.48,0.04,0.16,0.04,70.0,53.27,0.88,0.64,25,2,3,Ecuador Serie A,3
Maikel Reyes,0.05,0.05,46.15,0.18,0.0,0.0,1.59,1.0,0.0,1.36,0.0,0.32,0.0,0.0,16.27,68.99,3.41,34.38,0.0,0.18,0.0,0.0,0.55,0.18,0.18,0.0,55.0,60.5,0.91,0.91,22,1,2,Ecuador Serie A,3
Eddy Mejía,0.0,0.0,80.0,0.67,0.0,0.0,0.5,0.17,0.0,0.25,0.0,0.08,0.25,0.25,8.0,69.79,2.33,46.15,0.0,0.0,0.0,0.0,0.58,0.0,0.08,0.0,20.0,51.22,0.42,0.5,12,1,3,Ecuador Serie A,3
Diego Armas,0.09,0.09,44.44,1.55,0.0,0.0,0.18,0.09,0.0,0.0,0.0,0.09,0.09,0.09,13.82,79.61,4.55,36.36,0.0,0.0,0.0,0.0,1.09,0.18,0.0,0.0,37.5,43.33,0.36,0.27,11,3,3,Ecuador Serie A,3
Walter Hinostroza,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.28,0.0,0.08,0.04,0.0,27.16,57.88,1.92,40.97,3.44,0.16,0.32,0.04,1.64,0.16,0.2,0.0,100.0,71.43,0.16,0.04,25,3,1,Ecuador Serie A,3
Jean Carlos Montaño,0.0,0.0,60.87,0.0,0.0,0.0,1.64,0.64,0.0,0.79,0.0,0.5,0.0,0.0,35.0,90.41,2.71,69.23,0.0,0.14,0.0,0.0,0.5,0.14,0.21,0.0,88.89,60.75,1.43,1.07,14,1,3,Ecuador Serie A,3
Steven Tapiero,0.13,0.08,45.45,1.13,0.04,0.0,1.42,0.96,0.04,1.13,0.0,0.71,0.08,0.0,26.29,78.76,4.0,56.04,0.0,0.08,0.0,0.0,0.83,0.04,0.38,0.0,42.42,47.83,1.46,1.88,24,3,3,Ecuador Serie A,3
Pedro Velasco,0.0,0.0,42.86,0.46,0.0,0.0,0.69,0.54,0.0,1.38,0.0,0.23,0.23,0.15,24.62,75.31,7.23,47.37,0.0,0.08,0.0,0.0,0.92,0.15,0.08,0.0,53.33,60.42,0.69,0.15,13,2,2,Ecuador Serie A,3
Vinicio Angulo,0.12,0.06,60.0,1.18,0.0,0.0,0.29,0.06,0.0,0.47,0.0,0.0,0.0,0.0,12.71,68.98,2.41,44.44,0.0,0.06,0.0,0.0,1.29,0.18,0.18,0.0,52.31,49.06,0.59,1.12,17,3,4,Ecuador Serie A,3
José Alberti,0.0,0.0,50.0,0.55,0.0,0.0,0.91,0.45,0.0,0.55,0.0,0.45,0.09,0.09,27.27,80.33,6.18,50.0,0.0,0.09,0.0,0.0,0.55,0.09,0.0,0.0,62.5,50.0,0.73,0.73,11,2,3,Ecuador Serie A,3
Guillermo Fratta,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.45,0.0,3.73,0.0,0.55,0.0,0.0,30.18,75.9,2.55,46.07,0.0,0.45,0.0,0.0,0.82,0.18,0.18,0.09,66.67,56.72,1.09,1.27,11,2,2,Ecuador Serie A,3
Madison Julio,0.05,0.0,66.67,0.76,0.0,0.0,1.19,0.76,0.0,0.24,0.0,0.48,0.0,0.05,19.1,69.08,4.71,54.17,0.0,0.05,0.0,0.0,0.71,0.0,0.29,0.0,50.0,50.39,0.67,1.1,21,2,3,Ecuador Serie A,3
Edison Vega,0.0,0.0,50.0,0.44,0.0,0.0,0.72,0.88,0.0,0.96,0.0,0.16,0.08,0.04,27.12,83.92,4.4,62.86,0.0,0.28,0.0,0.0,0.72,0.12,0.16,0.0,36.84,56.25,1.28,0.68,25,3,3,Ecuador Serie A,3
Jefferson Nazareno,0.11,0.0,50.0,0.33,0.11,0.0,0.56,0.78,0.0,3.89,0.0,0.22,0.0,0.0,9.11,56.1,0.89,21.43,0.0,0.33,0.0,0.0,0.33,0.0,0.11,0.0,60.0,53.85,0.33,0.78,9,1,2,Ecuador Serie A,3
Darío Aimar,0.0,0.0,0.0,0.11,0.0,0.0,0.61,0.5,0.0,3.94,0.06,0.28,0.0,0.0,41.72,86.15,1.56,52.27,0.0,0.39,0.0,0.0,1.0,0.0,0.17,0.0,56.67,58.44,0.94,0.67,18,2,2,Ecuador Serie A,3
Cristian Colmán,0.15,0.23,28.57,1.92,0.08,0.0,0.77,0.15,0.0,0.15,0.0,0.15,0.0,0.0,10.85,68.09,2.54,57.14,0.0,0.0,0.0,0.0,1.08,0.08,0.23,0.0,53.57,46.75,0.69,1.08,13,2,4,Ecuador Serie A,3
Darlin Leiton,0.0,0.0,50.0,1.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.6,0.2,0.0,17.2,81.4,7.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,48.28,1.6,1.0,5,1,4,Ecuador Serie A,3
Davor Montiel,0.0,0.0,0.0,0.75,0.0,0.0,1.5,2.0,0.0,5.75,0.0,0.5,0.0,0.0,23.0,67.39,2.0,47.83,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,100.0,65.22,0.25,1.25,4,2,2,Ecuador Serie A,3
Juan Bolado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,26.63,63.38,3.75,42.96,2.13,0.38,0.0,0.0,1.0,0.0,0.38,0.0,100.0,100.0,0.25,0.0,8,2,1,Ecuador Serie A,3
